Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
4559,59,2.0,76.79291144844699,,0.0,17,0.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
8254,29,2.0,45.69373945180306,27.468975008406204,5.0,5,5.0,1964,0.086885265,B,B,10,2277,2,1547.0,0,0,B
10228,27,1.0,37.14267228959695,40.83038394930946,1.0,3,15.0,2014,0.211401214,B,B,9,1892,0,,0,1,B
13924,9,1.0,41.26247404924529,,1.0,2,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
15341,13,2.0,54.40969028447441,33.223632015030624,9.0,11,18.0,1999,0.090799103,B,B,74,19083,2,,5,15,B
4353,1,2.0,56.20998399459898,,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4334,23,1.0,31.27948592983815,,1.0,12,1.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B
1872,30,2.0,52.44905662805961,52.79834949331681,1.0,17,17.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
7823,107,1.0,32.66437965834057,20.130882448693484,5.0,10,9.0,1970,0.050272014,B,B,21,4231,14,1020.0,0,3,B
310,27,3.0,45.41135800046039,49.88336797864756,0.0,18,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3704,74,2.0,81.74242020435544,80.35559944003701,1.0,7,24.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
11615,24,1.0,61.367530072393855,61.00849954747724,0.0,6,15.0,2016,0.111627393,B,B,50,12238,8,1970.0,2,3,B
6605,23,3.0,82.91245237864592,,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3381,9,2.0,54.620290163710635,30.08122717380717,8.0,11,14.0,1990,0.136244425,B,B,11,2370,0,,0,1,B
2143,1,1.0,39.39922586463676,,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3191,91,3.0,66.35462195018826,48.75905593327922,9.0,8,12.0,1976,0.333891544,B,B,30,6564,1,,0,0,B
13980,6,1.0,40.88656986826595,42.6650362367781,12.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15613,32,1.0,35.99883862933943,17.060620852365545,5.0,2,5.0,1970,0.135649789,B,B,46,7960,6,350.0,3,11,B
10943,172,3.0,61.19442057263379,48.870516961561364,6.0,1,9.0,1967,0.0,B,B,7,1660,39,1786.0,1,5,B
9654,14,1.0,40.309552003105175,39.65936287909926,10.0,1,3.0,2018,0.23861713,B,B,26,3889,6,705.0,3,6,B
16053,17,4.0,168.72903451126422,169.90170142771447,0.0,4,0.0,2013,0.093442564,B,B,23,4635,5,3300.0,2,4,B
14931,6,3.0,83.10978716958935,46.51934452818984,12.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
8299,77,3.0,65.20744811268364,46.76680744515086,6.0,3,9.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
2147,71,1.0,40.419643083277386,23.67126165122221,8.0,3,14.0,1997,0.033493708,B,B,66,10573,1,1322.0,3,8,B
11567,0,3.0,108.85132541371472,53.42705095786825,13.0,20,19.0,2012,0.006076152,B,B,30,5285,0,645.0,6,6,B
5905,62,1.0,49.83759525972453,,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
11160,58,1.0,48.61066139896364,48.752501701579064,1.0,4,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
8275,1,1.0,44.80608996300601,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
16398,100,1.0,55.51694428600491,24.572917141457356,14.0,19,22.0,2012,0.200146802,B,B,23,3975,8,770.0,2,0,B
11229,9,2.0,52.11544851572794,34.813364647107875,8.0,2,14.0,1996,0.161531741,B,B,25,5648,1,30.0,2,4,B
10309,66,1.0,32.64855007706279,22.412844489552636,5.0,1,4.0,1963,0.111627393,B,B,50,12238,8,1970.0,2,3,B
7340,1,3.0,87.40219912451137,85.42636483159407,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
7653,187,1.0,43.21462076509485,21.082945515723093,8.0,7,9.0,2003,0.041116354,B,B,53,14892,4,,1,4,B
272,41,3.0,50.55302531149618,35.496396539080266,6.0,3,9.0,1975,0.036122292,B,B,24,4378,0,1036.0,1,1,B
9831,62,3.0,55.68532164582656,34.42862814427498,6.0,4,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
5016,23,2.0,54.405583281236936,33.67559365222614,9.0,10,17.0,2013,0.075778755,B,B,6,1437,3,,0,2,B
5968,23,1.0,28.571190492277694,29.40338105783641,0.0,12,17.0,2014,0.034656082000000005,B,B,0,168,0,,0,0,B
796,27,3.0,102.1100516978485,104.52573261389166,10.0,13,17.0,2017,0.072157581,B,B,2,629,1,,0,0,A
12123,6,1.0,40.44583605566729,18.660079683274333,9.0,10,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
16629,151,1.0,32.11344868416979,22.077257160114712,6.0,8,9.0,1976,0.236108458,B,B,16,3893,27,,3,10,B
2637,130,1.0,31.99949083273256,20.63123000299838,5.0,7,9.0,1968,0.21843974,B,B,21,4472,6,1450.0,4,7,A
6194,56,1.0,40.102469685330966,18.523336171759354,8.0,3,17.0,1986,0.0,B,B,23,5067,4,,2,6,B
6216,181,2.0,51.77749721731153,30.583031659535198,8.0,3,10.0,1976,0.0,B,B,30,7538,87,4702.0,5,5,B
14346,83,1.0,42.526914373305395,23.04930999091897,8.0,2,12.0,1979,0.0077202819999999985,B,B,38,4788,2,,0,4,B
6428,9,1.0,43.037263743434785,3.0131655899767686,1.0,3,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2891,38,1.0,49.470746724515685,26.563910922433248,1.0,10,12.0,1977,0.060753049,B,B,15,2787,2,520.0,0,7,B
84,48,1.0,34.77677114839062,18.463897055672508,5.0,4,9.0,1981,0.041124634,B,B,46,9515,5,,1,10,B
9260,90,2.0,49.989146851610286,34.30668031848907,7.0,6,9.0,1968,0.246031548,B,A,22,3151,4,2715.0,3,3,B
15250,41,1.0,22.04987241651111,15.882365112467197,3.0,9,9.0,1973,0.175054867,B,B,36,10055,3,,1,0,B
2348,128,1.0,47.51116715169837,21.47567478943422,12.0,3,6.0,2002,0.0,B,B,27,4798,0,30.0,2,8,B
10427,78,2.0,58.168290207890976,35.09649624167143,11.0,10,22.0,2006,0.092290642,B,B,21,4346,2,165.0,1,2,B
13230,74,2.0,84.50913807618316,83.6865702757032,1.0,12,24.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
1691,75,1.0,48.612498004459724,18.123170916289524,1.0,11,1.0,2014,0.122090347,B,B,29,6566,7,1894.0,4,0,B
8803,6,1.0,42.846974905538396,39.533799638590395,10.0,5,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
5464,93,2.0,70.48011132680861,68.61411012153626,12.0,9,17.0,2016,0.050900058,B,B,43,10621,1,30.0,2,3,B
10559,27,1.0,42.06369692074535,41.012215389929146,1.0,3,9.0,2016,0.011654127,B,B,4,915,0,,0,0,B
16787,55,3.0,78.68884818028438,44.67927623450717,8.0,12,14.0,1989,0.041365446,B,B,31,5569,0,,1,4,B
4278,87,1.0,35.417576593896364,25.35558120545372,6.0,2,9.0,1980,0.100455735,B,B,43,7227,0,,1,6,A
6183,21,2.0,46.56982036483815,31.64756690933532,5.0,3,5.0,1964,0.194489265,B,B,47,8004,3,125.0,3,5,B
12775,96,1.0,39.319723211685655,19.763375307621967,8.0,3,14.0,2011,0.041116354,B,B,53,14892,4,,1,4,B
10104,83,1.0,39.3035014734394,23.284751784919592,8.0,2,14.0,1986,0.0077202819999999985,B,B,38,4788,2,,0,4,B
13663,93,2.0,52.52496336674217,33.73929465513411,8.0,6,14.0,1988,0.521867054,B,B,25,6149,0,,0,0,B
9404,161,2.0,55.78481814562032,34.23048876030064,9.0,18,17.0,1996,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B
14724,146,1.0,40.9583397249237,19.616120390003047,8.0,9,16.0,1981,0.236108458,B,B,16,3893,27,,3,10,B
10040,62,2.0,66.29653135616107,,1.0,8,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
4646,6,2.0,72.2354862524815,,0.0,24,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4754,91,1.0,36.983443684527906,18.74100808238918,7.0,7,9.0,1969,0.333891544,B,B,30,6564,1,,0,0,B
3310,6,3.0,84.62535038041838,,1.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2003,8,2.0,44.68368246434741,28.31515388430829,5.0,4,9.0,1976,0.092290642,B,B,21,4346,2,165.0,1,2,B
7312,95,1.0,33.39500300805287,23.587507070887273,5.0,8,9.0,1968,0.0,B,B,7,1660,39,1786.0,1,5,B
10921,194,2.0,48.969123557822364,35.57071511251266,5.0,7,9.0,1977,0.174739084,B,B,17,3379,9,100.0,0,3,B
13419,46,3.0,66.50319055848914,44.951469834983904,9.0,7,12.0,1970,0.188783766,B,B,31,6137,4,,0,1,B
10105,26,1.0,35.488663529452545,21.966797962136745,6.0,4,9.0,1979,0.0,B,B,36,6714,2,2672.0,0,2,B
2196,52,4.0,104.63850975825298,62.18544382517892,10.0,4,22.0,2005,0.371148999,B,B,34,7065,1,750.0,2,5,B
12659,1,3.0,79.14588775543575,,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4380,167,2.0,47.50735671561062,32.36457830896723,5.0,4,9.0,1963,0.050272014,B,B,21,4231,14,1020.0,0,3,B
10847,23,2.0,54.99739958010335,,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
10805,48,2.0,53.74609695008119,31.36254529233618,8.0,12,16.0,1983,0.041124634,B,B,46,9515,5,,1,10,B
8709,23,2.0,42.138457101461704,,1.0,6,12.0,2013,0.034656082000000005,B,B,0,168,0,,0,0,B
8319,6,2.0,63.86631065939285,,12.0,11,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2215,29,2.0,48.0454064451377,32.7759706224307,5.0,3,5.0,1961,0.069660344,B,B,31,6119,4,,1,2,B
7000,72,2.0,40.19729495995903,27.82819032270468,7.0,4,9.0,1964,0.210473241,B,B,11,2398,2,1994.0,3,0,B
7701,23,2.0,50.89174095036861,46.92430071992332,0.0,3,3.0,2017,0.034656082000000005,B,B,0,168,0,,0,0,B
9678,9,2.0,66.73969364046987,,10.0,10,17.0,2016,0.161531741,B,B,25,5648,1,30.0,2,4,B
14026,71,2.0,63.947172783384296,33.73634456693656,10.0,12,22.0,1985,0.407276235,A,B,9,1768,0,370.0,0,0,A
7971,96,1.0,41.41709162075825,23.624108813010288,7.0,8,10.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
13734,1,1.0,46.16472014006946,,1.0,4,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
16483,29,2.0,47.361757564200175,29.26732672323854,6.0,4,5.0,1960,0.040242764,B,B,25,3478,11,2729.0,3,1,B
6150,6,3.0,76.37955255988342,1.6335422370429444,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2931,48,3.0,62.80668159333022,48.64271171191012,6.0,5,12.0,1980,0.041124634,B,B,46,9515,5,,1,10,B
5418,62,2.0,74.47362880928104,,1.0,10,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
1662,144,3.0,92.85091971636193,55.603239927870035,12.0,10,17.0,2004,0.306977489,B,B,27,5148,14,1575.0,5,7,B
2441,6,3.0,78.41436101089539,44.111743833164404,12.0,14,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
669,7,1.0,23.681686946276727,13.699489482358992,2.0,4,9.0,1971,0.130617806,B,B,39,10418,9,900.0,1,9,B
7734,129,1.0,36.205640925640544,19.572053389636096,9.0,11,12.0,1968,0.020741326,B,B,24,5613,5,1340.0,2,5,B
6010,72,2.0,63.29578675415534,60.793996968418796,1.0,23,23.0,2019,0.210473241,B,B,11,2398,2,1994.0,3,0,B
266,27,1.0,46.71832081226327,2.8796712638818147,1.0,13,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
632,27,1.0,48.7603390908081,,1.0,7,17.0,1977,0.017647053,B,B,2,469,0,,0,0,B
16221,23,3.0,69.37112564270639,,1.0,3,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B
11832,96,1.0,38.46842132454913,23.35043108622961,8.0,9,17.0,1994,0.041116354,B,B,53,14892,4,,1,4,B
5035,62,1.0,50.25844244515483,22.55936501481891,11.0,8,17.0,2011,0.072157581,B,B,2,629,1,,0,0,A
37,27,1.0,34.885401584351555,3.2296461973233317,1.0,23,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A
6168,119,2.0,47.82746538271734,31.71677623387681,5.0,3,5.0,1961,0.000995363,B,B,42,7651,1,,1,5,B
11757,29,2.0,46.832068409810894,33.32686008088317,5.0,3,5.0,1964,0.069660344,B,B,31,6119,4,,1,2,B
8086,30,1.0,38.5997459509462,,1.0,12,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6529,85,3.0,56.33888054006959,34.654013591392456,6.0,5,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B
15121,93,3.0,134.57317517035742,,1.0,3,2.0,1977,0.004949358,B,B,0,186,0,,0,0,B
13904,1,1.0,40.27829635724406,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3711,94,1.0,41.281057292665885,42.39259409457574,10.0,13,13.0,2014,0.282797669,B,B,33,8667,2,,0,6,B
16563,52,1.0,40.709073578008955,41.243693228866334,1.0,4,10.0,2015,0.371148999,B,B,34,7065,1,750.0,2,5,B
14494,52,2.0,64.02780360967654,67.95765502977818,0.0,9,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
3006,66,2.0,48.32314250593068,30.511397176361452,5.0,7,9.0,1971,0.111627393,B,B,50,12238,8,1970.0,2,3,B
15299,1,1.0,43.78871343674294,,1.0,11,1.0,1977,0.014580716,B,B,3,760,1,,0,0,B
92,21,3.0,70.42479628301454,46.60475213335845,9.0,12,12.0,1971,0.194489265,B,B,47,8004,3,125.0,3,5,B
8066,71,2.0,57.07741919206358,31.63048746542902,8.0,12,12.0,1984,0.407276235,A,B,9,1768,0,370.0,0,0,A
16071,1,2.0,64.94598971204098,,1.0,20,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
10662,29,1.0,25.956829229990177,17.25176776701609,33.0,5,5.0,1973,0.069660344,B,B,31,6119,4,,1,2,B
3883,3,2.0,62.946096809735906,38.29646711140192,10.0,17,17.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
5511,52,1.0,42.06416016427535,42.48809495093559,1.0,11,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
2821,1,3.0,76.42629454513114,48.1857940081697,10.0,12,17.0,1989,0.025609157,B,B,33,5261,0,240.0,3,1,B
9570,129,1.0,39.55023422390107,21.55964605695651,9.0,11,16.0,1979,0.460556389,B,B,20,4386,14,,1,5,B
4326,98,2.0,56.45080171444757,36.5464831055064,9.0,1,16.0,1983,0.089039719,B,B,33,7976,5,,0,11,B
9251,1,3.0,81.98333868762508,,10.0,5,17.0,2018,0.007122317,B,B,1,264,0,,0,1,B
9031,92,2.0,39.34177050211407,21.231549193986517,7.0,6,12.0,1972,0.460556389,B,B,20,4386,14,,1,5,B
12689,61,1.0,38.190813276343405,21.653921021502047,10.0,14,25.0,2013,0.300322518,B,B,52,10311,6,,1,9,B
16380,45,3.0,58.266144022544076,39.92691870888048,6.0,6,5.0,1961,0.014423114,B,B,19,3806,4,,0,3,B
1053,22,2.0,60.069781660583295,35.16138058579874,9.0,16,16.0,2001,0.118537385,B,B,30,6207,1,1183.0,1,0,B
4568,54,2.0,42.775176228839044,27.751897449568375,5.0,4,5.0,1966,0.006076152,B,B,30,5285,0,645.0,6,6,B
16140,27,1.0,38.25155748222115,,1.0,16,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
14356,54,2.0,78.17621653251605,75.03267993591038,1.0,10,8.0,2014,0.006076152,B,B,30,5285,0,645.0,6,6,B
8466,6,2.0,66.27001382580022,,0.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15652,9,1.0,45.63248019399702,20.384021962561466,8.0,10,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
3285,27,1.0,37.36832905517467,,1.0,23,22.0,2017,0.072157581,B,B,2,629,1,,0,0,A
3198,47,1.0,35.71402869506629,22.638513886402112,6.0,6,9.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
14088,123,3.0,91.5990273608436,58.13263909475655,11.0,4,8.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B
2268,58,1.0,39.9789439530899,41.5485034677797,0.0,13,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
15472,1,2.0,77.50671396453394,,12.0,3,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1203,58,3.0,87.81555869297081,83.19448302644254,0.0,9,7.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
7157,78,3.0,79.45759445051031,44.618002121026976,12.0,16,17.0,1977,0.092290642,B,B,21,4346,2,165.0,1,2,B
6886,155,1.0,33.07777294208548,17.98219482650871,7.0,7,12.0,1972,0.042307271,B,B,17,2810,9,4849.0,3,6,B
5083,46,3.0,61.450095934417604,46.41000518792711,6.0,8,9.0,1967,0.0,B,B,47,11319,0,1145.0,3,5,B
7467,27,1.0,34.842188905195606,,0.0,22,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A
14068,8,2.0,52.23639546342928,33.258364791544906,8.0,7,16.0,1982,0.458174486,B,A,26,4439,1,1130.0,1,5,B
2080,99,2.0,48.137964546594155,31.329245786693487,5.0,6,5.0,1969,0.033493708,B,B,66,10573,1,1322.0,3,8,B
10865,1,1.0,47.5997576081341,,1.0,24,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
13516,41,1.0,39.20497879964012,20.607034710180177,9.0,8,12.0,1969,0.175054867,B,B,36,10055,3,,1,0,B
14150,2,2.0,48.10615813281211,31.709410875628773,5.0,6,12.0,1971,0.130617806,B,B,39,10418,9,900.0,1,9,B
7609,23,2.0,55.512596232854136,,10.0,5,20.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B
2144,180,3.0,79.55452459458918,55.08029497403938,7.0,4,4.0,1958,0.037316452,B,B,32,6748,93,562.0,4,10,B
10357,124,2.0,43.13194505173272,29.749687430863442,5.0,2,5.0,1963,0.16909109,B,B,19,3856,10,,2,5,B
2396,58,3.0,72.84706408391897,45.904083893887254,9.0,12,14.0,1970,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B
1526,152,3.0,76.08277699746898,52.35242766014222,6.0,3,5.0,1932,0.042031587,B,B,37,6856,84,1940.0,2,5,B
10890,11,2.0,57.16785372355168,34.85828654030224,8.0,8,14.0,2006,0.00016967599999999998,B,B,36,5992,0,,1,1,B
8638,25,5.0,120.33072670890957,115.32842981701448,1.0,14,25.0,2016,0.069753361,B,B,53,13670,4,,1,11,B
6050,67,3.0,69.19386111623265,44.891811254484246,6.0,3,12.0,1978,0.0077202819999999985,B,B,38,4788,2,,0,4,B
7639,27,1.0,38.756506999921264,,1.0,7,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
10544,105,1.0,39.39769472574144,22.276338220073733,10.0,9,12.0,1968,0.040242764,B,B,25,3478,11,2729.0,3,1,B
9577,19,3.0,62.38250154525821,45.15839031528968,5.0,9,9.0,1975,0.309479124,B,B,35,7715,4,990.0,0,6,B
13195,6,3.0,80.52275360551849,,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3484,85,3.0,54.10038338989246,35.039397141849435,6.0,7,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
16668,34,3.0,118.44990576927172,68.58749732435024,12.0,10,23.0,2013,0.069753361,B,B,53,13670,4,,1,11,B
7171,6,2.0,66.47630451043443,37.81281338240322,12.0,2,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
8547,8,2.0,54.47204579445031,31.693817073164922,8.0,10,14.0,1990,0.458174486,B,A,26,4439,1,1130.0,1,5,B
12735,99,2.0,54.48433771439975,52.49794185753584,9.0,3,12.0,1976,0.033493708,B,B,66,10573,1,1322.0,3,8,B
9093,26,2.0,45.72973678818752,28.8965516946566,5.0,4,5.0,1965,0.0,B,B,36,6714,2,2672.0,0,2,B
15323,131,2.0,49.957746482178536,32.708735809962754,7.0,10,9.0,1964,0.0,B,B,23,3684,2,,0,4,B
14897,3,1.0,33.25521536544214,18.0162602507066,6.0,8,9.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
5135,30,1.0,43.144340569177466,18.295503331696487,1.0,12,22.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
5327,61,3.0,53.55645241319836,36.791963835158676,6.0,5,9.0,1976,0.300322518,B,B,52,10311,6,,1,9,B
13133,61,3.0,64.6180322495841,47.29265345306051,6.0,7,9.0,1969,0.298204575,B,B,16,4048,3,,1,3,B
1676,17,2.0,55.298609010628574,33.18096139518532,9.0,14,16.0,1981,0.0,B,B,18,3374,5,620.0,1,2,B
16296,53,2.0,62.66202403154612,36.26187434292907,10.0,19,24.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B
1095,27,2.0,57.60356358302562,58.67384886246442,1.0,7,12.0,2017,0.011654127,B,B,4,915,0,,0,0,B
12528,21,1.0,36.95716462088589,21.68070204317732,6.0,5,6.0,1962,0.034331497,B,B,25,5487,3,,0,4,B
7348,53,2.0,58.06402060019615,59.26992208417991,1.0,8,19.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
11663,42,1.0,40.048098831463406,23.554404763693128,7.0,10,17.0,2006,0.158249043,B,B,21,5731,0,,1,0,B
1803,124,2.0,48.17357555694321,31.97503151996479,5.0,4,5.0,1968,0.122090347,B,B,29,6566,7,1894.0,4,0,B
1510,88,3.0,62.367546081801436,45.03172269790953,5.0,9,9.0,1974,0.127375905,B,B,43,8429,3,,3,9,B
16045,27,2.0,63.69700999017743,,10.0,14,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A
2900,29,1.0,34.24579070797954,17.20156028046376,5.0,5,5.0,1966,0.069660344,B,B,31,6119,4,,1,2,B
3236,57,2.0,43.7482851680293,31.052534791295727,5.0,4,5.0,1970,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A
1318,161,2.0,63.05582280028228,39.44425864541748,10.0,18,20.0,2013,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B
14948,83,2.0,49.91011626009344,31.331926463723807,9.0,3,12.0,1978,0.0077202819999999985,B,B,38,4788,2,,0,4,B
7840,46,3.0,77.54370827287322,52.90704362724434,9.0,4,4.0,1962,0.188783766,B,B,31,6137,4,,0,1,B
15325,9,2.0,62.67879962748225,60.70191287181632,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
8700,23,1.0,77.60832784588018,37.35390072103868,15.0,3,3.0,2011,0.014072961,B,B,2,475,0,,0,0,B
15706,94,2.0,47.77648526958697,27.920873127886967,6.0,8,9.0,1970,0.282797669,B,B,33,8667,2,,0,6,B
14449,25,1.0,32.93847268320188,32.57110520192509,7.0,15,17.0,2016,0.069753361,B,B,53,13670,4,,1,11,B
16117,30,2.0,60.33083492716742,,1.0,24,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4529,101,1.0,39.14986638842559,19.1894195685826,8.0,11,17.0,1988,0.225824954,A,B,41,6558,7,1548.0,3,2,B
11199,41,2.0,48.10559143801014,30.55838550895391,5.0,7,9.0,1971,0.175054867,B,B,36,10055,3,,1,0,B
4052,1,3.0,121.54187995608162,,0.0,9,0.0,1977,0.007122317,B,B,1,264,0,,0,1,B
821,46,2.0,47.57343923240528,30.57739952226616,6.0,9,9.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B
68,42,2.0,67.07601253142803,32.00953479501489,11.0,16,24.0,2007,0.158249043,B,B,21,5731,0,,1,0,B
554,62,1.0,45.13309684365087,18.20395548531157,11.0,4,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A
452,75,1.0,38.68291749898939,23.28879640835423,10.0,16,16.0,1988,0.307466659,B,A,30,5048,9,325.0,2,5,B
11394,70,3.0,63.25953830338325,41.0506290963445,7.0,12,14.0,1997,0.002211665,B,B,39,7614,3,,1,5,A
11393,27,2.0,57.635228337567256,31.439755542164672,10.0,13,16.0,2005,0.07542368,B,B,11,3097,0,,0,0,B
9535,1,1.0,48.46091242243136,,0.0,13,0.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4024,83,1.0,39.99037017279849,23.636319786554107,8.0,15,17.0,1987,0.0077202819999999985,B,B,38,4788,2,,0,4,B
10069,85,3.0,53.375987529508144,35.8332175713849,6.0,10,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
12007,29,1.0,38.2003208965624,27.06610638653759,5.0,5,5.0,1967,0.069660344,B,B,31,6119,4,,1,2,B
12368,64,2.0,74.20020713519506,37.43975227026928,11.0,11,24.0,2003,0.135649789,B,B,46,7960,6,350.0,3,11,B
1259,53,3.0,81.31059858010299,80.2815832962453,1.0,20,18.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B
1124,7,3.0,65.12647573915594,42.265115187751825,8.0,9,12.0,1985,0.035145267,B,B,42,9292,3,2620.0,0,3,B
3707,11,2.0,46.26614120182139,28.44894076293427,6.0,3,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
8767,84,1.0,35.90736772042512,20.807331729875315,9.0,9,12.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B
1919,11,1.0,35.247786008690774,20.35825169147965,10.0,12,12.0,1971,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B
16741,99,1.0,38.445139225327495,25.629777789912467,6.0,8,9.0,1976,0.012338886,B,B,35,5776,1,2078.0,2,4,B
6664,53,2.0,59.45105344064522,36.122148093269374,10.0,10,24.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B
5688,45,2.0,73.10887638981626,,1.0,8,17.0,2014,0.195781053,B,B,23,5212,6,,3,2,B
7799,3,1.0,36.930822614712035,18.977519347566744,9.0,1,12.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B
14843,135,3.0,61.07575428227001,43.88575607634552,5.0,5,9.0,1972,0.007658515,B,B,35,7077,56,2301.0,3,19,B
7532,9,2.0,47.91777171886911,30.918685354524595,8.0,4,14.0,2010,0.13012277,B,B,8,1986,0,,0,0,B
8133,1,1.0,49.620649680846405,,1.0,10,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
6264,47,3.0,79.99332884871649,47.251104170919355,10.0,3,16.0,1980,0.101872465,B,B,23,4583,3,,3,3,B
4125,94,1.0,43.42743611424306,18.5919138812904,7.0,12,17.0,2006,0.521867054,B,B,25,6149,0,,0,0,B
2410,99,2.0,46.84290607335274,31.915813324128237,5.0,5,5.0,1968,0.033493708,B,B,66,10573,1,1322.0,3,8,B
13607,62,3.0,83.00387547741258,,0.0,12,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
1716,57,2.0,62.474911979601096,36.24548487905354,10.0,20,22.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
1370,1,1.0,44.373134790122535,23.67984144853992,10.0,4,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2273,37,3.0,81.26409040417501,44.60794641362168,12.0,8,17.0,2002,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B
